year,month,rank,title,author,publisher,publish_date,price,discount,review_cnt,score,site
2025,1,1,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,1,2,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,1,3,행동하지 않으면 인생은 바뀌지 않는다,브라이언 트레이시,현대지성,2024년11월,15210,10,368,9.4,예스24
2025,1,4,작별하지 않는다,한강,문학동네,2021년09월,15120,10,2474,9.6,예스24
2025,1,5,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,1,6,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,1,7,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,1,8,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,1,9,미국 주식 투자의 정석,최철,황금부엉이,2025년01월,26100,10,140,9.6,예스24
2025,1,10,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,1,11,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,1,12,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,1,13,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,1,14,이처럼 사소한 것들,클레어 키건,다산책방,2023년11월,12420,10,850,9.4,예스24
2025,1,15,퓨처 셀프 30만 부 기념 스페셜 에디션,벤민 하디,상상스퀘어,2024년09월,19800,10,203,9.1,예스24
2025,1,16,내가 나라서 정말 좋아,김지훤,길벗,2025년01월,15120,10,173,9.9,예스24
2025,1,17,서랍에 저녁을 넣어 두었다,한강,문학과지성사,2013년11월,10800,10,980,9.7,예스24
2025,1,18,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,1,19,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,1,20,STOP THE STEAL 대법원의 부정선거 은폐기록,"도태우, 박주현, 윤용진, 현성삼 ",스카이,2025년01월,13500,10,588,8.5,예스24
2025,1,21,트렌드 코리아 2025,"김난도, 전미영, 최지혜, 권정윤, 한다혜 외 5명",미래의창,2024년09월,18000,10,355,9.3,예스24
2025,1,22,마흔에 읽는 쇼펜하우어 (300쇄 리커버),강용수,유노북스,2023년09월,15300,10,821,8.8,예스24
2025,1,23,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,1,24,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,1,25,흰,한강,문학동네,2018년04월,13050,10,794,9.7,예스24
2025,1,26,더 나은 어휘를 쓰고 싶은 당신을 위한 필사책,이주윤,빅피시,2024년11월,19800,10,148,9.5,예스24
2025,1,27,지적 대화를 위한 넓고 얕은 지식 무한,채사장,웨일북,2024년12월,17100,10,147,9.2,예스24
2025,1,28,흔한남매 18,흔한남매,미래엔아이세움,2024년12월,14220,10,299,9.8,예스24
2025,1,29,세이노의 가르침,세이노(SayNo),데이원,2023년03월,6480,10,2800,9.0,예스24
2025,1,30,트럼프 2.0 시대,박종훈,글로퍼스,2024년11월,18000,10,381,9.5,예스24
2025,1,31,팬텀 버스터즈 2,네오쇼코,소미미디어,2025년01월,5400,10,401,9.9,예스24
2025,1,32,희랍어 시간,한강,문학동네,2011년11월,11700,10,902,9.5,예스24
2025,1,33,마음의 기술,"안-엘렌 클레르, 뱅상 트리부",상상스퀘어,2024년11월,18900,10,104,9.0,예스24
2025,1,34,왜 그들만 부자가 되는가,"필립 바구스, 안드레아스 마르크바르트",북모먼트,2025년01월,19800,10,189,9.2,예스24
2025,1,35,원피스 ONE PIECE 110,오다 에이이치로,대원,2025년01월,5400,10,309,9.8,예스24
2025,1,36,주술회전 28 더블특장판,아쿠타미 게게,서울미디어코믹스(서울문화사),2024년12월,5400,10,194,9.9,예스24
2025,1,37,초등 첫 문해력 신문 2,이다희,아울북,2024년12월,17820,10,53,10.0,예스24
2025,1,38,에그박사 14,에그박사,미래엔아이세움,2024년12월,14220,10,122,9.9,예스24
2025,1,39,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절,인플루엔셜,2021년01월,17820,10,1189,9.4,예스24
2025,1,40,ETS 토익 단기공략 750+ (LC+RC),ETS,YBM(와이비엠),2020년08월,16200,10,389,9.7,예스24
2025,1,41,고전이 답했다 마땅히 살아야 할 삶에 대하여,고명환,라곰,2024년08월,15120,10,527,9.4,예스24
2025,1,42,너에게 들려주는 단단한 말,김종원,퍼스트펭귄,2024년07월,16200,10,343,9.8,예스24
2025,1,43,나라를 위해서 일한다는 거짓말,노한동,사이드웨이,2024년12월,16200,10,98,9.5,예스24
2025,1,44,ETS 토익기출 파트별 VOCA 보카,ETS,YBM(와이비엠),2022년12월,11700,10,240,9.7,예스24
2025,1,45,기록이라는 세계 (트윙클 에디션),리니,더퀘스트,2025년01월,15930,10,151,9.6,예스24
2025,1,46,일의 감각,조수용,레퍼런스 바이 비(REFERENCE by B),2024년11월,19800,10,100,9.5,예스24
2025,1,47,소득혁명,브라이언 페이지,서삼독,2024년12월,18000,10,120,8.5,예스24
2025,1,48,해커스 토익 RC Reading(리딩) 기본서,David Cho,해커스어학연구소,2024년08월,16920,10,523,9.7,예스24
2025,1,49,무의식은 어떻게 나를 설계하는가,데이비드 이글먼,알에이치코리아(RHK),2024년11월,22500,10,123,9.7,예스24
2025,1,50,카구라바치 3 더블특전판,호카조노 타케루,대원,2025년01월,5850,10,201,9.9,예스24
2025,2,1,국민이 먼저입니다,한동훈,메디치미디어,2025년02월,19800,10,1781,8.7,예스24
2025,2,2,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,2,3,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,2,4,적당한 사람,이창섭,21세기북스,2025년02월,19800,10,178,9.9,예스24
2025,2,5,황현필의 진보를 위한 역사,황현필,역바연,2025년02월,19800,10,429,7.8,예스24
2025,2,6,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,2,7,행동하지 않으면 인생은 바뀌지 않는다,브라이언 트레이시,현대지성,2024년11월,15210,10,368,9.4,예스24
2025,2,8,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,2,9,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,2,10,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,2,11,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,2,12,왜 그들만 부자가 되는가,"필립 바구스, 안드레아스 마르크바르트",북모먼트,2025년01월,19800,10,189,9.2,예스24
2025,2,13,작별하지 않는다,한강,문학동네,2021년09월,15120,10,2474,9.6,예스24
2025,2,14,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,2,15,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,2,16,STOP THE STEAL 대법원의 부정선거 은폐기록,"도태우, 박주현, 윤용진, 현성삼 ",스카이,2025년01월,13500,10,588,8.5,예스24
2025,2,17,사카모토 데이즈 19 트리플 특전판,스즈키 유우토,대원,2025년02월,5850,10,244,9.9,예스24
2025,2,18,내가 나라서 정말 좋아,김지훤,길벗,2025년01월,15120,10,173,9.9,예스24
2025,2,19,마음의 기술,"안-엘렌 클레르, 뱅상 트리부",상상스퀘어,2024년11월,18900,10,104,9.0,예스24
2025,2,20,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,2,21,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,2,22,환율의 대전환,오건영,포레스트북스,2025년02월,24300,10,152,9.7,예스24
2025,2,23,내가 원하는 것을 나도 모를 때,전승환,북로망스,2025년01월,19800,10,97,9.5,예스24
2025,2,24,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,2,25,이처럼 사소한 것들,클레어 키건,다산책방,2023년11월,12420,10,850,9.4,예스24
2025,2,26,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,2,27,더 나은 어휘를 쓰고 싶은 당신을 위한 필사책,이주윤,빅피시,2024년11월,19800,10,148,9.5,예스24
2025,2,28,퓨처 셀프 30만 부 기념 스페셜 에디션,벤민 하디,상상스퀘어,2024년09월,19800,10,203,9.1,예스24
2025,2,29,마흔에 읽는 쇼펜하우어 (300쇄 리커버),강용수,유노북스,2023년09월,15300,10,821,8.8,예스24
2025,2,30,나의 히어로 아카데미아 42 아크릴 굿즈 한정판,호리코시 코헤이,서울미디어코믹스(서울문화사),2025년02월,41400,10,85,10.0,예스24
2025,2,31,조국의 함성,조국,오마이북,2025년02월,18000,10,111,7.8,예스24
2025,2,32,서랍에 저녁을 넣어 두었다,한강,문학과지성사,2013년11월,10800,10,980,9.7,예스24
2025,2,33,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,2,34,세이노의 가르침,세이노(SayNo),데이원,2023년03월,6480,10,2800,9.0,예스24
2025,2,35,한국단편소설 50,"성낙수, 박찬영, 김형주",리베르스쿨,2021년10월,16920,10,76,9.7,예스24
2025,2,36,나의 히어로 아카데미아 42 트리플 특전판,호리코시 코헤이,서울미디어코믹스(서울문화사),2025년02월,5400,10,200,9.8,예스24
2025,2,37,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절,인플루엔셜,2021년01월,17820,10,1189,9.4,예스24
2025,2,38,해커스 일본어 첫걸음 : 일본어 기초 20일 독학 완성!,해커스 일본어연구소,해커스어학연구소,2024년05월,12510,10,326,9.7,예스24
2025,2,39,그릿 GRIT,김주환,인플루엔셜,2025년02월,16920,10,99,9.6,예스24
2025,2,40,생각의 도약,도야마 시게히코,페이지2북스,2025년01월,16200,10,91,9.2,예스24
2025,2,41,김재우의 기초 영어회화 100,김재우,상상스퀘어,2024년12월,17010,10,91,9.7,예스24
2025,2,42,흰,한강,문학동네,2018년04월,13050,10,794,9.7,예스24
2025,2,43,살아갈 날들을 위한 괴테의 시,김종원,퍼스트펭귄,2025년01월,17100,10,105,9.7,예스24
2025,2,44,베르베르의 가장 건강한 하루,박정현(베르베르),한빛라이프,2025년02월,18000,10,13,9.4,예스24
2025,2,45,아이의 뇌,김붕년,포레스트북스,2024년12월,16020,10,104,9.9,예스24
2025,2,46,부자들의 서재,리치파카(강연주),오아시스,2025년01월,19800,10,88,9.4,예스24
2025,2,47,희랍어 시간,한강,문학동네,2011년11월,11700,10,902,9.5,예스24
2025,2,48,2025 선재국어 실전 봉투 모의고사 2 결승선,"이선재, 선재국어연구소",수비니겨,2025년02월,16200,10,124,9.9,예스24
2025,2,49,원피스 ONE PIECE 110,오다 에이이치로,대원,2025년01월,5400,10,309,9.8,예스24
2025,2,50,고전이 답했다 마땅히 살아야 할 삶에 대하여,고명환,라곰,2024년08월,15120,10,527,9.4,예스24
2025,3,1,스토너,존 윌리엄스,알에이치코리아(RHK),2015년01월,15120,10,746,9.4,예스24
2025,3,2,듀얼 브레인,이선 몰릭,상상스퀘어,2025년03월,18900,10,188,8.7,예스24
2025,3,3,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,3,4,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,3,5,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,3,6,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,3,7,단 한 번의 삶,김영하,복복서가,2025년04월,15120,10,373,9.1,예스24
2025,3,8,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,3,9,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,3,10,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,3,11,어른의 품격을 채우는 100일 필사 노트,김종원,청림Life,2025년03월,18000,10,218,9.8,예스24
2025,3,12,사카모토 데이즈 20 트리플 특전판,스즈키 유우토,대원,2025년03월,5850,10,289,9.9,예스24
2025,3,13,행동하지 않으면 인생은 바뀌지 않는다,브라이언 트레이시,현대지성,2024년11월,15210,10,368,9.4,예스24
2025,3,14,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,3,15,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,3,16,성적 초격차를 만드는 독서력 수업,김수미,빅피시,2025년03월,17820,10,128,9.7,예스24
2025,3,17,환율의 대전환,오건영,포레스트북스,2025년02월,24300,10,152,9.7,예스24
2025,3,18,그릿 GRIT,김주환,인플루엔셜,2025년02월,16920,10,99,9.6,예스24
2025,3,19,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,3,20,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,3,21,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,3,22,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,3,23,국민이 먼저입니다,한동훈,메디치미디어,2025년02월,19800,10,1781,8.7,예스24
2025,3,24,작별하지 않는다,한강,문학동네,2021년09월,15120,10,2474,9.6,예스24
2025,3,25,삶이라는 완벽한 농담,이경규,쌤앤파커스,2025년03월,16020,10,130,9.6,예스24
2025,3,26,부모의 질문력,김종원,다산북스,2025년02월,18000,10,80,9.8,예스24
2025,3,27,트럼프 시대의 지정학과 비트코인,오태민,거인의정원,2025년03월,23400,10,46,8.0,예스24
2025,3,28,양심,"최재천, 팀최마존",더클래스,2025년01월,16200,10,62,9.3,예스24
2025,3,29,마음의 기술,"안-엘렌 클레르, 뱅상 트리부",상상스퀘어,2024년11월,18900,10,104,9.0,예스24
2025,3,30,퓨처 셀프 30만 부 기념 스페셜 에디션,벤민 하디,상상스퀘어,2024년09월,19800,10,203,9.1,예스24
2025,3,31,2025 써니 행정법총론 실전동형 모의고사,박준철,에스티유니타스,2025년03월,12600,10,134,9.9,예스24
2025,3,32,해외선물 처음공부,김직선,이레미디어,2025년04월,22500,10,80,9.4,예스24
2025,3,33,내가 나라서 정말 좋아,김지훤,길벗,2025년01월,15120,10,173,9.9,예스24
2025,3,34,흔한남매의 흔한 호기심 13,흔한남매,미래엔아이세움,2025년03월,13500,10,116,9.9,예스24
2025,3,35,지박소년 하나코 군 23 트리플 특장판,아이다이로,서울미디어코믹스(서울문화사),2025년03월,5400,10,106,9.8,예스24
2025,3,36,황현필의 진보를 위한 역사,황현필,역바연,2025년02월,19800,10,429,7.8,예스24
2025,3,37,살아갈 날들을 위한 괴테의 시,김종원,퍼스트펭귄,2025년01월,17100,10,105,9.7,예스24
2025,3,38,내면소통 명상수업,김주환,인플루엔셜,2025년03월,25200,10,58,9.8,예스24
2025,3,39,이어령의 말,이어령,세계사,2025년02월,19800,10,104,9.8,예스24
2025,3,40,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,3,41,설민석의 한국사 대모험 32,"설민석, 남이담",단꿈아이,2025년02월,12600,10,146,10.0,예스24
2025,3,42,세이노의 가르침,세이노(SayNo),데이원,2023년03월,6480,10,2800,9.0,예스24
2025,3,43,봄밤의 모든 것,백수린,문학과지성사,2025년02월,15300,10,102,9.4,예스24
2025,3,44,내 마음 다친 줄 모르고 어른이 되었다,김호성,온더페이지,2025년03월,16200,10,159,9.9,예스24
2025,3,45,이처럼 사소한 것들,클레어 키건,다산책방,2023년11월,12420,10,850,9.4,예스24
2025,3,46,서랍에 저녁을 넣어 두었다,한강,문학과지성사,2013년11월,10800,10,980,9.7,예스24
2025,3,47,데일 카네기 인간관계론 (50만부 돌파 초판 무삭제 완역본),데일 카네기,현대지성,2019년10월,10350,10,1327,9.6,예스24
2025,3,48,너에게 들려주는 단단한 말,김종원,퍼스트펭귄,2024년07월,16200,10,343,9.8,예스24
2025,3,49,긴긴밤,루리,문학동네,2021년02월,11250,10,1638,9.8,예스24
2025,3,50,마법천자문 66,알에스미디어,아울북,2025년03월,14220,10,53,9.9,예스24
2025,4,1,단 한 번의 삶,김영하,복복서가,2025년04월,15120,10,373,9.1,예스24
2025,4,2,결국 국민이 합니다,이재명,오마이북,2025년04월,19800,10,976,9.1,예스24
2025,4,3,청춘의 독서,유시민,웅진지식하우스,2025년04월,17010,10,557,9.4,예스24
2025,4,4,빛과 실,한강,문학과지성사,2025년04월,13500,10,289,9.6,예스24
2025,4,5,강남 아파트 인사이트,오스틀로이드,진서원,2025년04월,25200,10,109,9.7,예스24
2025,4,6,듀얼 브레인,이선 몰릭,상상스퀘어,2025년03월,18900,10,188,8.7,예스24
2025,4,7,흔한남매 19,흔한남매,미래엔아이세움,2025년04월,14220,10,211,9.9,예스24
2025,4,8,어른의 품격을 채우는 100일 필사 노트,김종원,청림Life,2025년03월,18000,10,218,9.8,예스24
2025,4,9,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,4,10,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,4,11,줬으면 그만이지,김주완,피플파워,2023년01월,18000,10,120,9.8,예스24
2025,4,12,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,4,13,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,4,14,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,4,15,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,4,16,2025 제16회 젊은작가상 수상작품집,"백온유, 강보라, 서장원, 성해나, 성혜령 외 2명",문학동네,2025년04월,6930,10,230,9.5,예스24
2025,4,17,스토너,존 윌리엄스,알에이치코리아(RHK),2015년01월,15120,10,746,9.4,예스24
2025,4,18,작별하지 않는다,한강,문학동네,2021년09월,15120,10,2474,9.6,예스24
2025,4,19,대통령 윤석열 탄핵 사건 선고 결정문,헌법재판소,더휴먼,2025년04월,3510,10,148,6.7,예스24
2025,4,20,별에게,안녕달,창비,2025년03월,15120,10,175,9.9,예스24
2025,4,21,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,4,22,그릿 GRIT,김주환,인플루엔셜,2025년02월,16920,10,99,9.6,예스24
2025,4,23,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,4,24,여학교의 별 4,와야마 야마,문학동네,2025년03월,7650,10,275,9.8,예스24
2025,4,25,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,4,26,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,4,27,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,4,28,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,4,29,주술회전 29 더블특장판,아쿠타미 게게,서울미디어코믹스(서울문화사),2025년04월,5400,10,184,9.8,예스24
2025,4,30,마중도 배웅도 없이,박준,창비,2025년04월,10800,10,55,9.6,예스24
2025,4,31,쇼펜하우어 인생수업 (30만 부 기념 개정증보판),쇼펜하우어,하이스트,2024년02월,15750,10,172,8.9,예스24
2025,4,32,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,4,33,성적 초격차를 만드는 독서력 수업,김수미,빅피시,2025년03월,17820,10,128,9.7,예스24
2025,4,34,위버멘쉬,프리드리히 니체,떠오름,2025년03월,16020,10,465,9.4,예스24
2025,4,35,어린이를 위한 철학자의 말,김종원,윌마,2025년03월,17010,10,79,9.8,예스24
2025,4,36,흔한남매 과학 탐험대 14 화학 반응,흔한남매,주니어김영사,2025년04월,15120,10,102,9.8,예스24
2025,4,37,환율의 대전환,오건영,포레스트북스,2025년02월,24300,10,152,9.7,예스24
2025,4,38,별별 직업 상담소,요시타케 신스케,주니어김영사,2025년03월,14220,10,41,9.8,예스24
2025,4,39,서랍에 저녁을 넣어 두었다,한강,문학과지성사,2013년11월,10800,10,980,9.7,예스24
2025,4,40,혼모노,성해나,창비,2025년03월,16200,10,674,9.1,예스24
2025,4,41,손실은 짧게 수익은 길게,깡토,이레미디어,2025년05월,22500,10,109,9.3,예스24
2025,4,42,행동하지 않으면 인생은 바뀌지 않는다,브라이언 트레이시,현대지성,2024년11월,15210,10,368,9.4,예스24
2025,4,43,살아갈 날들을 위한 괴테의 시,김종원,퍼스트펭귄,2025년01월,17100,10,105,9.7,예스24
2025,4,44,긴긴밤,루리,문학동네,2021년02월,11250,10,1638,9.8,예스24
2025,4,45,내면소통 명상수업,김주환,인플루엔셜,2025년03월,25200,10,58,9.8,예스24
2025,4,46,너에게 들려주는 단단한 말,김종원,퍼스트펭귄,2024년07월,16200,10,343,9.8,예스24
2025,4,47,해커스 토익 기출 VOCA (보카),David Cho,해커스어학연구소,2024년08월,11610,10,1166,9.6,예스24
2025,4,48,퓨처 셀프 30만 부 기념 스페셜 에디션,벤민 하디,상상스퀘어,2024년09월,19800,10,203,9.1,예스24
2025,4,49,내가 나라서 정말 좋아,김지훤,길벗,2025년01월,15120,10,173,9.9,예스24
2025,4,50,2025 선재국어 최우선 실전 봉투 모의고사,이선재,수비니겨,2025년04월,16200,10,146,9.8,예스24
2025,5,1,결국 국민이 합니다,이재명,오마이북,2025년04월,19800,10,976,9.1,예스24
2025,5,2,청춘의 독서,유시민,웅진지식하우스,2025년04월,17010,10,557,9.4,예스24
2025,5,3,빛과 실,한강,문학과지성사,2025년04월,13500,10,289,9.6,예스24
2025,5,4,이로운 보수 의로운 진보,"최강욱, 최강혁",한겨레출판,2025년05월,18000,10,126,9.6,예스24
2025,5,5,단 한 번의 삶,김영하,복복서가,2025년04월,15120,10,373,9.1,예스24
2025,5,6,어른의 품격을 채우는 100일 필사 노트,김종원,청림Life,2025년03월,18000,10,218,9.8,예스24
2025,5,7,소년이 온다,한강,창비,2014년05월,13500,10,4537,9.7,예스24
2025,5,8,쇼펜하우어 인생수업 (30만 부 기념 개정증보판),쇼펜하우어,하이스트,2024년02월,15750,10,172,8.9,예스24
2025,5,9,어른의 행복은 조용하다,태수,페이지2북스,2024년11월,16020,10,401,9.5,예스24
2025,5,10,듀얼 브레인,이선 몰릭,상상스퀘어,2025년03월,18900,10,188,8.7,예스24
2025,5,11,모순,양귀자,쓰다,2013년04월,11700,10,1804,9.6,예스24
2025,5,12,초역 부처의 말,코이케 류노스케,포레스트북스,2024년05월,16020,10,624,9.5,예스24
2025,5,13,혼모노,성해나,창비,2025년03월,16200,10,674,9.1,예스24
2025,5,14,흔한남매 19,흔한남매,미래엔아이세움,2025년04월,14220,10,211,9.9,예스24
2025,5,15,엄마의 말 연습,윤지영,카시오페아,2022년09월,15750,10,164,9.8,예스24
2025,5,16,위버멘쉬,프리드리히 니체,떠오름,2025년03월,16020,10,465,9.4,예스24
2025,5,17,"첫 여름, 완주",김금희,무제,2025년05월,15300,10,370,9.5,예스24
2025,5,18,급류,정대건,민음사,2022년12월,12600,10,512,8.8,예스24
2025,5,19,넥서스,유발 하라리,김영사,2024년10월,25020,10,389,9.2,예스24
2025,5,20,"2025 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성,이투스북,2024년12월,17550,10,195,9.9,예스24
2025,5,21,동공이 약사의 알찬 약국,동이 약사,미래의창,2025년05월,18000,10,57,9.8,예스24
2025,5,22,스토너,존 윌리엄스,알에이치코리아(RHK),2015년01월,15120,10,746,9.4,예스24
2025,5,23,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성,이투스북,2024년12월,14850,10,195,9.7,예스24
2025,5,24,"2025 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성,이투스북,2024년12월,14400,10,147,9.7,예스24
2025,5,25,파과 (리커버),구병모,위즈덤하우스,2018년04월,14220,10,848,9.3,예스24
2025,5,26,ETS 토익 정기시험 기출문제집 1000 Vol. 4 RC,ETS,YBM(와이비엠),2023년12월,17820,10,540,9.8,예스24
2025,5,27,과자 사면 과학 드립니다,정윤선,풀빛,2025년04월,13500,10,62,9.6,예스24
2025,5,28,ETS 토익 정기시험 기출문제집 1000 Vol. 4 LC,ETS,YBM(와이비엠),2023년12월,17820,10,467,9.8,예스24
2025,5,29,하루 한 장 나의 어휘력을 위한 필사 노트,유선경,위즈덤하우스,2024년10월,21420,10,849,9.5,예스24
2025,5,30,친구가 상처 줄 때 똑똑하게 나를 지키는 법,이현아,한빛에듀,2025년04월,15120,10,69,9.8,예스24
2025,5,31,너에게 들려주는 단단한 말,김종원,퍼스트펭귄,2024년07월,16200,10,343,9.8,예스24
2025,5,32,작별하지 않는다,한강,문학동네,2021년09월,15120,10,2474,9.6,예스24
2025,5,33,"책문, 이 시대가 묻는다",김태완,현자의마을,2015년06월,19800,10,22,9.2,예스24
2025,5,34,채식주의자,한강,창비,2022년03월,15300,10,1723,9.2,예스24
2025,5,35,실패를 성공으로 바꾸는 주식투자의 기술 (불장에디션),정재호,프런트페이지,2025년05월,18900,10,65,9.3,예스24
2025,5,36,괴수 8호 15 트리플특장판,마츠모토 나오야,서울미디어코믹스(서울문화사),2025년05월,5400,10,203,9.9,예스24
2025,5,37,흔한남매 과학 탐험대 14 화학 반응,흔한남매,주니어김영사,2025년04월,15120,10,102,9.8,예스24
2025,5,38,이재명의 준비,이재명 곁에서 함께해온 사람들,더봄,2025년04월,16200,10,23,8.1,예스24
2025,5,39,서랍에 저녁을 넣어 두었다,한강,문학과지성사,2013년11월,10800,10,980,9.7,예스24
2025,5,40,진짜의 마인드,김진짜(김찬희),터닝페이지,2025년06월,16650,10,52,9.8,예스24
2025,5,41,2025 심우철 실전 동형 모의고사 Season 4,심우철,심슨북스,2025년05월,12960,10,86,10.0,예스24
2025,5,42,2025 선재국어 최우선 실전 봉투 모의고사,이선재,수비니겨,2025년04월,16200,10,146,9.8,예스24
2025,5,43,살아갈 날들을 위한 괴테의 시,김종원,퍼스트펭귄,2025년01월,17100,10,105,9.7,예스24
